min_area,latitude_formatada,longitude_formatada,quant_quartos,quant_vagas,quant_suites,price
65,0.55067240419,0.39068513406,3,1,0,440000.00
60,0.52376257832,0.35903795064,2,1,0,260000.00
80,0.66819327918,0.43435348205,3,2,1,750000.00
52,0.70327216755,0.45135499542,2,1,0,450000.00
63,0.52527251438,0.32528425627,2,1,1,456000.00
70,0.63152848990,0.33539633421,1,1,0,1000000.00
82,0.62309577559,0.42506650311,3,2,1,799000.00
63,0.52912400996,0.30527598573,2,1,0,320000.00
51,0.90319267300,0.53100365398,2,1,0,250000.00
70,0.72139216748,0.32636498609,2,1,0,498000.00
521,0.61363085985,0.36153040552,3,5,3,6900000.00
75,0.78529412216,0.49552309408,2,0,0,270000.00
66,0.50987328446,0.33704283999,2,2,1,349000.00
55,0.63853951017,0.31639929318,2,2,2,770000.00
38,0.66315028613,0.23436547086,1,1,0,380000.00
70,0.65287292996,0.13349076602,2,1,0,344500.00
310,0.66790338496,0.38686913265,4,5,4,6000000.00
50,0.70813499341,0.29693377663,1,1,0,399000.00
61,0.68214518651,0.61905251096,3,1,1,400000.00
75,0.58959803075,0.47395215251,3,2,1,485000.00
74,0.63135691672,0.32197082898,2,2,1,850000.00
124,0.64390738731,0.42451527877,2,1,1,1179000.00
70,0.58368059765,0.23048322697,2,2,1,560000.00
59,0.46608253008,0.30161201626,2,1,0,285000.00
45,0.58449610738,0.29110270061,1,1,0,300000.00
45,0.60599938307,0.29174405816,1,1,1,550000.00
90,0.74181397968,0.36368165730,2,0,1,470000.00
67,0.55482729886,0.40576604979,3,1,1,560000.00
50,0.76056640634,0.59774284711,2,1,0,250000.00
55,0.78948124435,0.69137388213,2,1,0,225000.00
65,0.63766061966,0.44434024224,2,1,1,500000.00
216,0.58242894215,0.22623350019,4,3,2,1080000.00
111,0.65629687378,0.39216722817,3,3,1,1379000.00
117,0.68067607199,0.37103174948,3,1,1,1100000.00
78,0.61516887988,0.30093569136,2,1,0,690000.00
53,0.79303133589,0.40665999753,2,1,0,330000.00
68,0.77021609320,0.25673544881,3,2,1,470000.00
40,0.62426256528,0.39320625781,1,1,0,475000.00
32,0.62620465703,0.33371898766,1,1,1,374000.00
80,0.63853106963,0.22558627855,3,1,0,480000.00
63,0.56314614260,0.40794466733,2,1,1,447000.00
68,0.59041599590,0.17689088625,3,1,1,410000.00
79,0.55091595216,0.49056989386,2,1,0,285800.00
200,0.57845620971,0.20095754052,4,3,3,1500000.00
58,0.79622769203,0.32602139393,2,1,0,250000.00
42,0.69625408791,0.35069465560,1,0,0,320000.00
220,0.59088728502,0.33108275402,4,3,3,1790000.00
65,0.69824559519,0.17872439131,1,0,0,480000.00
107,0.67444511116,0.37377570860,3,2,2,1250000.00
50,0.66895753180,0.43711112405,2,1,0,405000.00
78,0.70876941516,0.60324900919,2,1,0,570000.00
39,0.69902181803,0.40148352756,1,1,1,330000.00
67,0.73963279043,0.65004335082,3,1,1,400000.00
52,0.71806475276,0.37733933700,1,0,0,410000.00
60,0.57845620971,0.20095754052,2,1,1,400000.00
50,0.64673450815,0.51772952912,2,1,0,328000.00
64,0.73632241025,0.35050266099,2,2,1,629000.00
48,0.76340350236,0.92979143826,2,1,0,180000.00
95,0.62876106670,0.40096965964,3,2,1,1064000.00
55,0.58596829119,0.17272868643,2,1,1,350000.00
125,0.71690149275,0.48848966270,2,2,2,1200000.00
407,0.67123356205,0.36645928064,4,5,4,8744300.00
75,0.77591698805,0.27952047392,3,0,1,480000.00
64,0.67881117282,0.17346495534,3,0,0,410000.00
62,0.70107992885,0.50742132999,2,2,1,448000.00
243,0.62620465703,0.33371898766,3,4,3,2790000.00
41,0.67700305548,0.45485933137,2,0,0,147700.00
140,0.51591855338,0.32408385560,3,2,3,900000.00
145,0.61899812313,0.33704653220,3,2,1,1390000.00
220,0.58737632689,0.22767671757,3,4,3,1250000.00
92,0.60155965851,0.18403595251,3,2,0,570000.00
74,0.73069149516,0.29995313073,2,1,1,670000.00
72,0.68427435134,0.39036912483,2,2,0,490000.00
114,0.60155965851,0.18403595251,3,2,1,580000.00
50,0.82441188612,0.37939719775,2,1,0,247000.00
120,0.69483392852,0.55616863034,3,3,2,900000.00
104,0.63104860677,0.45054423087,3,2,1,590000.00
55,0.60109174561,0.41359308785,2,1,1,530000.00
133,0.59591140194,0.31774282105,2,2,1,1000000.00
60,0.63214863946,0.54888217439,3,1,1,360000.00
70,0.66796768654,0.16432848800,2,1,1,560000.00
63,0.78083229873,0.51017549697,3,1,1,369999.00
80,0.55417660988,0.35070899004,2,1,1,455000.00
500,0.65261495633,0.29472149488,5,6,5,11700000.00
50,0.72125067332,0.57922123165,2,1,0,355000.00
66,0.64000923856,0.53128795368,3,1,1,345000.00
48,0.73316841028,0.20448967660,2,2,0,480000.00
62,0.56855637591,0.19530998876,2,1,0,420000.00
56,0.69871059227,0.85079782012,3,1,0,169000.00
88,0.64462053630,0.40512816726,2,1,0,530000.00
42,0.70356221523,0.84414490293,2,1,0,130000.00
84,0.67802681637,0.51556828666,2,1,0,350000.00
80,0.67658164228,0.52913387845,3,2,1,585000.00
94,0.56175329987,0.41996018501,3,2,1,840000.00
80,0.66658451207,0.38814489772,2,2,2,940000.00
104,0.63766061966,0.44434024224,3,2,3,900000.00
47,0.74733286578,0.20746190080,2,1,0,400000.00
75,0.72577741219,0.37863160839,1,0,0,320000.00
82,0.53347917565,0.13309331112,3,1,0,511000.00
76,0.73362496681,0.29033993470,3,2,1,795000.00
106,0.66917729280,0.16782174734,3,2,1,635000.00
70,0.81174263409,0.40748618247,3,2,1,440000.00
70,0.70451553597,0.19457697767,3,1,1,320000.00
82,0.64445433437,0.17893289224,3,1,1,575000.00
208,0.66505232368,0.41700164368,4,3,2,1900000.00
78,0.63860918300,0.21186887203,3,2,1,600000.00
295,0.63834537773,0.34001441263,4,4,4,10000000.00
64,0.73453086706,0.42125093608,3,1,1,439000.00
57,0.71965755958,0.61454346115,2,2,0,350000.00
51,0.69387400881,0.85120656882,2,1,0,175000.00
70,0.57361041839,0.19056333476,3,2,1,410000.00
68,0.49948742897,0.29362925407,3,2,0,359000.00
70,0.58676615251,0.22416912379,1,2,0,435000.00
165,0.59418293261,0.28182419202,4,3,3,1650000.00
62,0.65400994756,0.23691005096,2,1,1,500000.00
47,0.58452035475,0.46930866304,2,1,0,370000.00
80,0.66695865823,0.36053633389,2,1,0,830000.00
69,0.82423448130,0.37467378292,2,1,0,370000.00
57,0.61899812313,0.33704653220,2,1,0,530000.00
60,0.61411872311,0.64946345761,3,1,1,265000.00
130,0.65146443386,0.55204443850,4,2,1,850000.00
64,0.68434479150,0.49275220359,2,1,0,379000.00
50,0.78343904471,0.26726843800,2,1,0,300000.00
50,0.74903785506,0.21831524298,2,1,0,490000.00
249,0.66819327918,0.43435348205,4,4,3,1990000.00
68,0.63650288436,0.12907119786,3,1,1,279000.00
30,0.78285526621,0.43387284397,1,1,1,256140.00
57,0.70326602897,0.75398215058,2,1,0,185000.00
68,0.51858008615,0.29314905037,3,1,0,410000.00
46,0.71597686985,0.37749745021,1,0,0,335000.00
91,0.53330836979,0.29388336458,3,1,0,435000.00
79,0.59938752365,0.18968524178,2,2,2,426000.00
68,0.66895753180,0.43711112405,2,1,0,554000.00
48,0.70902953729,0.74787133581,2,1,0,221500.00
62,0.75905907918,0.28943925412,2,1,1,578000.00
48,0.59041599590,0.17689088625,2,1,0,320000.00
50,0.74287595321,0.53058209116,2,1,0,220000.00
72,0.79825587730,0.26503986712,2,1,1,420000.00
50,0.65450057319,0.87926406122,2,1,0,85000.00
56,0.70955730130,0.75181917062,2,1,0,185000.00
50,0.68604640456,0.29600877094,1,1,0,570000.00
71,0.68462425013,0.42441081112,3,2,1,500000.00
97,0.59131867339,0.40099268162,3,2,1,659000.00
54,0.73429468537,0.30435619256,2,1,0,485000.00
54,0.68556406601,0.44372950827,2,2,0,450000.00
52,0.61794090701,0.43384200321,1,1,1,400000.00
54,0.74318748590,0.81794328601,2,1,0,205000.00
80,0.64048728010,0.22894900762,3,1,1,525000.00
75,0.78632156620,0.41051270379,3,1,1,480000.00
92,0.53653772078,0.29126624353,3,2,1,650000.00
48,0.59041599590,0.17689088625,2,1,0,330000.00
130,0.69509696647,0.54709927424,4,2,1,795000.00
80,0.72403881421,0.35482731779,2,0,0,530000.00
51,0.62030778816,0.67033179448,2,1,0,270000.00
52,0.62690798429,0.59451520927,2,1,0,266000.00
140,0.70314617329,0.47273546271,3,2,1,950000.00
74,0.63979254685,0.21157458165,3,1,1,530000.00
222,0.57737259771,0.26667225565,4,3,3,2200000.00
87,0.57169717794,0.47594181608,3,2,1,520000.00
72,0.68389115078,0.15079243385,3,1,1,610000.00
84,0.67138840761,0.37174890580,2,1,0,790000.00
104,0.73259798317,0.29237064689,3,2,1,1120000.00
54,0.63732929006,0.52976676565,2,1,0,255000.00
43,0.79262557607,0.40990283857,2,0,0,224800.00
50,0.73736213144,0.57408841656,2,0,0,285000.00
103,0.77059714526,0.39714801134,3,2,1,700000.00
58,0.74414832639,0.39194439280,2,1,1,445000.00
110,0.59244387424,0.32664928580,3,2,1,880000.00
170,0.69245477021,0.57785055522,3,3,1,950000.00
41,0.63336545854,0.34109427370,1,1,1,600000.00
65,0.74719014390,0.55890933163,3,1,1,360000.00
64,0.76645222577,0.34739165336,2,1,0,374000.00
184,0.62620465703,0.33371898766,3,0,3,3353100.00
31,0.64158884744,0.47437393252,1,1,0,350000.00
74,0.73267072529,0.38218459456,3,0,0,450000.00
43,0.69332107664,0.44987029505,2,0,0,305000.00
48,0.62539467202,0.61763535620,2,1,0,245000.00
240,0.68253652069,0.35608527341,3,2,1,1800000.00
73,0.48752656852,0.27246792995,3,1,0,372500.00
61,0.65058508296,0.60518024905,3,1,2,395000.00
64,0.72233888926,0.30024633516,2,1,0,420000.00
64,0.64191342460,0.61142810975,2,1,1,290200.00
732,0.64086188666,0.34145241748,5,7,5,25000000.00
53,0.65972235224,0.47901655324,2,1,0,415000.00
67,0.62230405284,0.39486014800,2,0,1,598000.00
46,0.55922098411,0.48492907493,2,1,0,330000.00
53,0.77550601043,0.42317696343,2,1,1,410000.00
70,0.72125067332,0.57922123165,3,1,1,465000.00
73,0.65400994756,0.23691005096,3,1,1,440000.00
70,0.61028687097,0.30235089143,2,1,0,620000.00
93,0.62422834272,0.32506098652,3,1,0,640000.00
120,0.72826092628,0.30888218307,3,1,1,1100000.00
77,0.78023946582,0.40364129500,2,1,1,500000.00
58,0.62789199791,0.41411542612,2,1,1,650000.00
121,0.71942306600,0.31259197932,4,3,1,980000.00
35,0.73218455013,0.18806588456,2,0,0,198000.00
58,0.58862337846,0.41395253476,2,1,0,378000.00
80,0.60323748460,0.40370579997,2,1,1,650000.00
236,0.61804925286,0.26419565554,3,4,3,1420000.00
35,0.69250249763,0.36170285316,1,1,0,420000.00
72,0.67528348708,0.42372015179,2,1,0,600000.00
105,0.68516812790,0.62080109532,2,2,2,810000.00
68,0.71168692652,0.36577578852,2,0,1,630000.00
170,0.70594474975,0.57012342386,4,3,2,1000000.00
56,0.70326602897,0.75398215058,2,1,0,190000.00
58,0.61580606399,0.42425812763,2,1,1,490000.00
91,0.66797367165,0.24812370881,2,2,2,600000.00
93,0.73884152808,0.37766620565,3,2,1,657000.00
65,0.74519311190,0.36925254154,2,1,1,429999.00
49,0.64712538193,0.12936440229,2,1,0,259000.00
65,0.64000923856,0.53128795368,3,1,1,425000.00
52,0.53895785408,0.38102089874,2,1,0,330000.00
96,0.60155965851,0.18403595251,2,2,2,600000.00
240,0.64445034430,0.31470153092,3,2,3,3000000.00
193,0.66785688526,0.38370339353,3,4,3,2900000.00
160,0.69368417337,0.31742985247,4,3,2,1100000.00
35,0.73132254069,0.32913348751,1,1,0,480000.00
54,0.55700311686,0.50422865950,2,1,0,290000.00
90,0.62789199791,0.41411542612,2,0,0,480000.00
49,0.71036298930,0.38043231799,1,0,0,330000.00
53,0.73072556425,0.59973815758,2,1,1,360000.00
77,0.72588115411,0.52712271322,3,2,1,390000.00
41,0.67964525174,0.45828765136,2,1,0,184000.00
61,0.76555937000,0.48304170714,3,1,0,350000.00
54,0.62667042143,0.19453896969,2,1,0,390000.00
78,0.66895753180,0.43711112405,2,2,0,530000.00
50,0.78128824141,0.30785965976,2,1,0,298000.00
98,0.67767216018,0.36222063047,2,0,0,400000.00
64,0.73288051110,0.29856377609,2,1,1,570000.00
55,0.59544180094,0.28177923400,1,1,1,537000.00
55,0.58214457266,0.39574953478,2,1,0,480000.00
197,0.69159721125,0.57537221760,3,5,3,2200000.00
69,0.59938752365,0.18968524178,3,2,1,480000.00
47,0.63999373865,0.91604036752,2,1,0,128000.00
62,0.65329280851,0.38820940270,2,1,0,590000.00
70,0.73492296855,0.17937356764,1,1,1,565000.00
69,0.62798146764,0.30839785279,2,1,0,535000.00
79,0.73492296855,0.17937356764,2,2,2,710000.00
80,0.69737361057,0.54687035760,3,2,0,550000.00
50,0.58212446882,0.27701129554,1,1,1,690000.00
178,0.69438842142,0.31384124739,3,1,1,1070000.00
130,0.62857153819,0.33142547742,4,3,1,1900000.00
42,0.59592797610,0.16811343146,2,1,1,210341.00
94,0.72403881421,0.35482731779,2,0,0,530000.00
100,0.61516887988,0.30093569136,2,2,2,980000.00
50,0.71249046603,0.15741451027,2,1,0,250000.00
45,0.74813471717,0.86784646339,2,1,0,198000.00
87,0.55354341584,0.34435687888,3,2,1,690000.00
60,0.68287337500,0.52862500586,2,2,1,395000.00
64,0.59546343941,0.19535364364,2,1,0,300000.00
70,0.59384653869,0.20506631198,3,1,1,400000.00
37,0.73269773502,0.36602055993,1,1,0,298999.00
49,0.62257844716,0.33853644509,2,1,1,550000.00
27,0.69878778485,0.36124914645,1,1,1,350000.00
27,0.69878778485,0.36124914645,1,1,1,350000.00
41,0.69329713620,0.38546153418,1,1,0,520000.00
51,0.78083229873,0.51017549697,2,1,0,380000.00
68,0.73364062018,0.35736103847,1,0,0,380000.00
129,0.68513006874,0.49927654521,3,3,3,1180000.00
57,0.55549962631,0.36040167704,3,0,0,360000.00
100,0.59048781723,0.33387362585,3,2,1,1150000.00
92,0.57902985956,0.45142710199,2,1,1,525000.00
70,0.77954120288,0.41470531000,3,1,1,528000.00
60,0.70975880003,0.16574564276,3,1,0,339500.00
120,0.60695853546,0.32286521110,3,2,1,1050000.00
71,0.59244387424,0.32664928580,2,2,1,920000.00
42,0.81301654193,0.38487925190,2,1,0,245000.00
103,0.63766061966,0.44434024224,3,0,3,950000.00
37,0.69331324996,0.42592070536,1,0,0,222000.00
55,0.65987428198,0.48167363697,2,1,0,371000.00
54,0.62207017312,0.42203259738,2,1,0,490000.00
87,0.61087371876,0.25350368439,2,2,0,500000.00
80,0.64591071135,0.23161999142,2,1,0,700000.00
46,0.69272087745,0.42507475627,1,0,0,195000.00
67,0.58857350253,0.18733678287,2,2,1,478000.00
146,0.58757828602,0.22945201612,3,2,3,860000.00
61,0.53749595238,0.46094364915,3,1,1,385000.00
70,0.58035103443,0.33602292294,2,1,0,350000.00
53,0.64000923856,0.53128795368,2,0,1,455000.00
100,0.68773696819,0.33319903846,3,2,1,1200000.00
88,0.71565689661,0.37425482636,2,0,0,530000.00
86,0.68389115078,0.15079243385,2,2,1,690000.00
65,0.66315028613,0.23436547086,2,1,0,590000.00
54,0.57948119831,0.19041130284,1,1,1,370000.00
92,0.72069543919,0.26448343026,3,1,1,750000.00
75,0.77129249237,0.47730271903,3,2,1,560000.00
120,0.61414496552,0.29066484865,3,2,1,1400000.00
47,0.80467559932,0.56540674188,2,1,0,240000.00
65,0.58219629015,0.41361632701,3,1,0,430000.00
75,0.52753488629,0.30070872941,3,1,1,410000.00
106,0.71521184991,0.59395920679,3,2,1,730000.00
35,0.62772947913,0.25411506993,1,1,0,220000.00
65,0.68604640456,0.29600877094,2,1,1,1079160.00
60,0.67133131886,0.44685463315,2,0,0,420000.00
49,0.73884152808,0.37766620565,2,1,0,330000.00
260,0.74202622092,0.60786535010,3,3,3,1090000.00
58,0.55255280326,0.35415316478,2,1,0,295000.00
62,0.54703729338,0.48360096744,2,1,0,245000.00
62,0.70451553597,0.19457697767,2,1,1,393000.00
432,0.63665435371,0.36161510902,4,4,4,6490000.00
104,0.83410669151,0.41025359794,3,2,1,770000.00
85,0.60183512708,0.42081330132,2,2,1,800000.00
60,0.72995977699,0.30170258385,2,1,0,555000.00
53,0.69770309860,0.15881428996,2,1,0,430000.00
45,0.69585185776,0.91437431477,2,1,0,160000.00
120,0.62309577559,0.42506650311,4,2,2,945000.00
51,0.59752369874,0.29532745071,1,1,1,489000.00
92,0.60439353178,0.18021973392,3,2,1,610000.00
73,0.64064243259,0.11336347620,3,2,1,450000.00
66,0.67631660930,0.50901223553,2,1,0,383000.00
130,0.70765557068,0.36675943510,3,1,1,1150000.00
90,0.62690798429,0.59451520927,3,1,0,320000.00
74,0.63766061966,0.44434024224,2,0,0,360400.00
73,0.60113717107,0.41857995229,3,1,1,560000.00
73,0.69824559519,0.17872439131,2,2,1,480000.00
60,0.71560962958,0.58038948843,3,1,0,380000.00
60,0.65058508296,0.60518024905,2,1,1,480000.00
186,0.58676615251,0.22416912379,3,4,3,1600000.00
37,0.59752369874,0.29532745071,1,1,0,380000.00
103,0.23117460103,0.25447386528,3,2,1,1050000.00
69,0.62789261176,0.48851377062,2,1,1,380710.00
97,0.72269953055,0.54301938885,2,1,0,430000.00
35,0.73218455013,0.18806588456,2,0,0,198000.00
75,0.52469257248,0.31378282369,3,1,1,379000.00
50,0.72506840675,0.28938799764,1,1,0,475000.00
50,0.73771279755,0.33378197231,1,0,0,350000.00
102,0.55165871977,0.27254915844,3,2,1,780000.00
43,0.57495077630,0.34713211314,1,1,1,353000.00
40,0.69697245468,0.37289088278,1,1,0,440000.00
45,0.66770157930,0.70113281162,2,1,0,235000.00
110,0.80533810505,0.46506784099,3,3,3,930000.00
173,0.62230405284,0.39486014800,3,3,3,2350000.00
63,0.61458985877,0.46498617813,2,1,1,505000.00
92,0.83332540434,0.45369824182,3,2,3,680000.00
72,0.60909675469,0.48169926521,3,1,1,495000.00
70,0.62107971400,0.56096502049,3,1,0,350000.00
57,0.73884152808,0.37766620565,2,1,1,370000.00
86,0.72881186341,0.38702920056,2,0,0,380000.00
45,0.70720684083,0.47402990598,1,1,0,380000.00
72,0.66433810045,0.37030851188,2,1,0,689000.00
63,0.72860775578,0.63643823073,3,1,1,345000.00
57,0.77221726873,0.87259463770,2,1,0,220000.00
44,0.59934547441,0.31222970895,1,1,1,479000.00
67,0.49948742897,0.29362925407,3,0,1,385000.00
46,0.59688958391,0.13828911087,2,1,0,228000.00
54,0.75235084413,0.28630913390,2,1,0,406000.00
70,0.69291976729,0.48016526305,3,1,1,465000.00
50,0.71565689661,0.37425482636,1,1,0,500000.00
750,0.67618232796,0.36267564032,4,3,4,15000000.00
45,0.67444511116,0.37377570860,1,1,1,700000.00
84,0.72995977699,0.30170258385,3,1,1,670000.00
80,0.70748445789,0.59970861995,3,1,1,430000.00
60,0.50464076290,0.30590170571,2,1,0,305000.00
173,0.62620465703,0.33371898766,3,3,3,2950000.00
82,0.53330836979,0.29388336458,3,1,1,575000.00
52,0.53858846531,0.46609796590,2,1,0,216000.00
51,0.81767648788,0.27522644070,2,1,0,260000.00
123,0.58262522310,0.34072266422,3,2,1,1200000.00
131,0.59244387424,0.32664928580,3,2,1,1200000.00
80,0.60316842562,0.43426682385,2,1,0,480000.00
73,0.60185262202,0.31004414138,2,1,1,808000.00
56,0.60412036518,0.36331287128,2,1,1,645000.00
58,0.60185262202,0.31004414138,2,1,1,539900.00
56,0.63152680179,0.31874384271,2,1,1,750000.00
332,0.68319212052,0.29590039389,4,4,4,6000000.00
58,0.70140404563,0.84475694004,2,1,0,140000.00
95,0.66408595847,0.44267158323,3,2,1,740000.00
47,0.71335354971,0.84984957527,2,0,0,149000.00
125,0.73593568001,0.20794536233,3,2,3,990000.00
150,0.68108612881,0.35157861267,3,2,1,1350000.00
89,0.58384127486,0.22065957532,1,2,1,650000.00
54,0.67762811590,0.39559619972,2,1,0,550000.00
120,0.70561004394,0.59183075979,3,2,3,550000.00
78,0.69102079903,0.51622745367,3,1,0,490000.00
70,0.75054947922,0.32664342171,2,1,1,520000.00
126,0.59015802227,0.19430397177,3,2,1,530000.00
74,0.71915726569,0.31231050306,3,1,1,680000.00
31,0.75054947922,0.32664342171,1,0,0,179000.00
69,0.68931795825,0.59276358427,3,1,1,495000.00
84,0.69438842142,0.31384124739,2,2,2,1200000.00
71,0.70640483597,0.35793050664,1,1,1,1130000.00
108,0.70885919183,0.37134298056,2,1,0,770000.00
42,0.63152680179,0.31874384271,1,1,1,535000.00
57,0.73405973141,0.21245158869,2,1,1,510000.00
43,0.76617905917,0.82409124001,2,1,0,190000.00
116,0.70640483597,0.35793050664,3,2,1,1350000.00
41,0.67700305548,0.45485933137,2,0,0,189900.00
68,0.49948742897,0.29362925407,3,1,1,425000.00
34,0.60496549353,0.30089572868,1,1,0,465800.00
64,0.60050182853,0.18549545902,1,2,0,560000.00
72,0.72723148721,0.77954870842,3,2,0,223000.00
35,0.61516887988,0.30093569136,1,1,0,435000.00
82,0.64445433437,0.17893289224,3,2,1,575000.00
88,0.59703245925,0.18267027142,1,2,1,540000.00
52,0.52753488629,0.30070872941,2,1,0,403000.00
63,0.53556843974,0.45762826717,3,1,1,390000.00
73,0.68181201534,0.28013946106,2,2,1,830000.00
160,0.49948742897,0.29362925407,3,2,3,1170000.00
48,0.69175527956,0.35302378474,1,1,0,600000.00
144,0.61198234546,0.25722021347,2,2,1,1200000.00
41,0.70592295781,0.80449845101,2,0,0,179000.00
70,0.68067484427,0.15847026342,3,1,1,455000.00
53,0.64000923856,0.53128795368,2,1,0,300000.00
50,0.69950308233,0.59402392896,2,1,0,401900.00
86,0.71148957133,0.57401783030,3,2,1,580000.00
100,0.75054947922,0.32664342171,3,2,1,750000.00
86,0.64452784381,0.39461733129,3,2,1,980000.00
95,0.69509696647,0.54709927424,3,2,1,845000.00
72,0.74242047092,0.26816195136,2,2,1,830000.00
72,0.72826092628,0.30888218307,3,1,1,630000.00
73,0.60183512708,0.42081330132,2,1,0,429000.00
127,0.59015802227,0.19430397177,3,2,1,640000.00
160,0.66196369954,0.38091599671,3,2,1,1270000.00
67,0.63766061966,0.44434024224,3,0,0,500000.00
56,0.61427694489,0.34917129568,2,1,1,545000.00
41,0.70592295781,0.80449845101,2,0,0,179000.00
67,0.68604640456,0.29600877094,2,1,0,475000.00
35,0.70028037943,0.29061728438,1,1,0,370000.00
73,0.48712157602,0.30260804258,3,1,1,438000.00
115,0.59871228037,0.44461628879,3,2,1,850000.00
75,0.64064243259,0.11336347620,3,2,1,480000.00
53,0.61550097680,0.46796578673,2,1,1,385000.00
117,0.71686374051,0.33609915609,3,1,0,800000.00
64,0.62713940858,0.30102582458,2,2,1,810000.00
64,0.68183841121,0.42132217390,3,2,1,680000.00
55,0.73259798317,0.29237064689,2,1,1,520000.00
60,0.70156426244,0.62321709986,3,1,0,400000.00
57,0.62606761334,0.46513755849,2,1,0,550000.00
68,0.62946516128,0.48694827613,2,1,1,469000.00
120,0.57516838879,0.24015376075,3,1,1,612000.00
78,0.73492296855,0.17937356764,2,2,1,689000.00
78,0.73492296855,0.17937356764,3,2,1,690000.00
49,0.77444511116,0.27307432016,2,1,0,330000.00
144,0.73254764685,0.30203227594,4,2,3,1050000.00
62,0.71863149672,0.39308680415,2,0,0,350000.00
92,0.72046355451,0.23601545166,3,2,1,750000.00
820,0.65275153963,0.29916147876,5,11,5,20500000.00
